,lon,lat,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE,CITY,PHONE,SEAT_CAP,RISK,main_type,capacity,price,RECORD_ID,FACILITY_NAME,CHAIN_NAME,CHAIN_ESTABLISHMENT,SITE_ADDRESS
124,-122.31174,47.53229,242,350244,0,350,Afc Sushi @ Boeing #2,Afc Sushi @ Boeing #2,7755 E MARGINAL WAY,98108,Seattle,(310) 604-3200,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
125,-122.3544148,47.62483359,253,350255,0,350,Afc Sushi @ Metopolitan Market #157,Afc Sushi @ Metopolitan Market #157,100 MERCER ST,98109,Seattle,(310) 604-3200,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
126,-122.3845549,47.58190525,254,350256,0,350,Afc Sushi @ Metropolitan #153,Afc Sushi @ Metropolitan #153,2320 42ND AVE SW,98116,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
127,-122.2839496,47.6681497,255,350257,0,350,Afc Sushi @ Metropolitan 156,Afc Sushi @ Metropolitan 156,5250 40TH AVE NE,98105,Seattle,(310) 604-3200,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
128,-122.311913,47.717986,259,350261,0,350,Afc Sushi @ Safeway # 1586,Afc Sushi@ Safeway #1586,12318 15TH AVE NE,98125,Seattle,(310) 604-3200,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
129,-122.294935,47.66189057,262,350264,0,350,Afc Sushi @ Safeway #0488,Afc Sushi @ Safeway #488,3020 NE 45TH ST,98105,Seattle,(206) 522-8350,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
130,-122.38485,47.55976,265,350267,0,350,Afc Sushi @ Safeway #1062,Afc Sushi @ Safeway #1062,4754 42ND AVE SW,98116,Seattle,(206) 932-6026,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
131,-122.3764085,47.6900328,266,350268,0,350,Afc Sushi @ Safeway #1143,Afc Sushi @ Safeway #1143,8340 15TH AVE NW,98117,Seattle,(310) 604-3200,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
132,-122.3741713,47.66822144,268,350270,0,350,Afc Sushi @ Safeway #1477,Afc Sushi @ Safeway #1477,1423 NW MARKET ST,98107,Seattle,(310) 604-3200,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
133,-122.2880562,47.56833229,269,350271,0,350,Afc Sushi @ Safeway #1508,Afc Sushi @ Safeway #1508,3820 RAINIER AVE S,98118,Seattle,(206) 725-9575,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
134,-122.3666883,47.51668087,275,350277,0,350,Afc Sushi @ Safeway #1923,Afc Sushi @ Safeway #1923,9620 28TH AVE SW,98126,Seattle,(310) 604-3200,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
135,-122.2894084,47.68263882,279,350281,0,350,Afc Sushi @ Safeway #423,Afc Sushi @ Safeway #423,7340 35TH AVE NE,98115,Seattle,(206) 524-7064,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
136,-122.3131357,47.62049423,284,350286,0,350,Afc Sushi @ Safeway ; #1551,Afc Sushi (Safeway #1551),1410 E JOHN ST,98112,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
137,-122.3182204,47.60830469,287,350289,0,350,Afc Sushi @ Seattle University #1,Afc Sushi @ Seattle University #1,1000 E JAMES WAY,98122,Seattle,(310) 604-3200,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
138,-122.293542,47.561836,293,350295,0,350,Afrik Grocery,Afrik Grocery,4610 MARTIN LUTHER KING JR WAY S,98108,Seattle,(206) 427-6427,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
139,-122.3551075,47.62343156,296,350298,0,350,Agave Cocina & Tequilas,Agave Cocina & Tequilas,100 REPUBLICAN ST,98109,Seattle,(425) 269-5144,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
140,-122.2958732,47.6081764,297,350299,0,350,Agelgl Ethiopia,Agelgl Ethiopia,2800 E CHERRY ST,98122,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
141,-122.2959325,47.62322936,300,350302,0,350,Aglio E Olio,Aglio E Olio,2743 E MADISON ST,98112,Seattle,(206) 622-7868,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
142,-122.3144144,47.65161312,301,350303,0,350,Agua Verde Cafe,Agua Verde Cafe,1303 NE BOAT ST,98105,Seattle,(206) 818-6937,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
143,-122.3144144,47.65161312,302,350304,0,350,Agua Verde Cafe Kc9551,Agua Verde Cafe,1303 NE BOAT ST,98105,Seattle,(206) 818-6937,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
144,-122.3118972,47.7141502,304,350306,0,350,Ahadu,Ahadu,1508 NE 117TH ST,98125,Seattle,(206) 367-3998,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
145,-122.3348513,47.61418075,305,350307,0,350,Airbnb Seattle,Airbnb Seattle,720 OLIVE WAY,98101,Seattle,(847) 217-6729,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
146,-122.2758381,47.43410944,307,350309,0,350,Airport 76,Airport 76,4603 S 188TH ST,98188,Seattle,(253) 931-0554,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
148,-122.3323349,47.59845333,315,350317,0,350,Al'S Gourment Sausages @  1029 Occidental,Al'S Gourmet Sausages,170 KING ST,98104,Seattle,,Mobile Food Unit,II,quick service,15.611973826245231,20.0, , , , ," 
"
149,-122.3333,47.59389,316,350318,0,350,Al'S Gourmet - Dteh034 / 1029 Occidental,Al'S Gourmet Sausage Dteh - 034,170 KING ST,98104,Seattle,(206) 551-2399,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
150,-122.3323349,47.59845333,317,350319,0,350,Al'S Gourmet Sausge @  1029 Occidental,Al'S Gourmet Sausage #5,170 KING ST,98104,Seattle,,Mobile Food Unit,II,quick service,15.611973826245231,20.0, , , , ," 
"
151,-122.3311402,47.66118434,318,350320,0,350,Al'S Tavern,Al'S Tavern,2303 N 45TH ST,98103,Seattle,(206) 545-9959,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
152,-122.32109,47.6186,321,350323,0,350,Al Bacha,Al Bacha,1833 BROADWAY,98122,Seattle,(425) 773-8689,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
153,-122.3535891,47.62136571,323,350325,0,350,Alacart Llc / Wok,Alacart Llc / Wok,305 HARRISON ST,98109,Seattle,(206) 719-5549,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
154,-122.3494603,47.62170689,324,350326,0,350,Alacart Llc/The Bubble Tea Shop,Alacart Llc/The Bubble Tea Shop,305 HARRISON ST,98109,Seattle,(206) 719-5549,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
155,-122.3135472,47.65796237,325,350327,0,350,Aladdin Char Burger,Aladdin Char Burger,4135 UNIVERSITY WAY NE,98105,Seattle,(206) 687-0041,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
156,-122.3134461,47.66244059,326,350328,0,350,Aladdin Falafel Corner,Aladdin Falafel Corner,4541 UNIVERSITY WAY NE,98105,Seattle,(206) 548-9539,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
157,-122.3134686,47.65805699,327,350329,0,350,Aladdin Gyro Restaurant,Aladdin Gyro Restaurant,4139 UNIVERSITY WAY NE,98105,Seattle,(206) 632-5253,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
158,-122.32525,47.53155,332,350334,0,350,Alaska Weathervane Seafood Scallop Food Truck (Kc792),Alaska Weathervane Seafood Scallop,7912 7TH AVE S,98108,Seattle,(253) 732-8827,Mobile Food Unit,III,quick service,15.611973826245231,20.0, , , , ," 
"
159,-122.3415069,47.60609814,333,350335,0,350,Alaskan Sourdough Bakery,Great Western Pacific,1301 ALASKAN WAY,98101,Seattle,(206) 623-3500,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
160,-122.3466219,47.61363231,335,350337,0,350,Albasha Restaurant,Albasha Restaurant,2302 1ST AVE,98121,Seattle,(206) 708-5585,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
161,-122.3596646,47.65401207,336,350338,0,350,Alberona'S Davinci Pizza & Pasta,Alberona'S Davinci Pizza & Pasta,3624 LEARY WAY NW,98107,Seattle,(206) 218-3780,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
162,-122.3978807,47.64246082,339,350341,0,350,Albertson'S,Albertsons #3408,2550 32ND AVE W,98199,Seattle,(208) 395-6022,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
163,-122.3978807,47.64246082,340,350342,0,350,Albertson'S #408 - Deli,Albertsons #3408,2550 32ND AVE W,98199,Seattle,(208) 395-6022,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
164,-122.302015,47.44334,351,350353,0,350,Ald Sea Food,Ald Sea Food,17801 INTERNATIONAL BL,98158,Seattle,(866) 372-3035,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
165,-122.30201,47.43876,352,350354,0,350,Ald Sea Food Concourse C,Ald Sea Food Concourse C,17801 INTERNATIONAL BL,98158,Seattle,(866) 372-3035,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
166,-122.2883632,47.56384004,354,350356,0,350,Alem Restaurant,Alem Restaurant,4423 RAINIER AVE S,98118,Seattle,(206) 723-3587,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
167,-122.3086935,47.61326223,358,350360,0,350,Alexandras Macarons And Cafe,Alexandras Macarons And Cafe,1410 18TH AVE,98122,Seattle,(941) 685-9700,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
168,-122.3408146,47.60832755,363,350365,0,350,Alibi Room; The,Alibi Room; The,85 PIKE ST,98101,Seattle,(206) 623-3180,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
169,-122.4109004,47.57883265,364,350366,0,350,Alki Beach Cafe,Alki Beach Cafe,2726 ALKI AVE SW,98116,Seattle,(650) 867-9806,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
170,-122.4069498,47.57758622,366,350368,0,350,Alki Community Center,Alki Community Center,5817 SW STEVENS ST,98116,Seattle,(206) 684-7430,Non-Profit Institution,III,grocery,38.68339436083043,18.75, , , , ," 
"
172,-122.4074298,47.58006522,368,350370,0,350,Alki Homefront Smoothies & Espresso,Alki Homefront Smoothies & Espresso,2622 ALKI AVE SW #101,98116,Seattle,(206) 937-8797,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
173,-122.3920758,47.58087279,369,350371,0,350,Alki Mail & Dispatch; Inc.,Alki Mail & Dispatch; Inc.,4701 SW ADMIRAL WAY,98116,Seattle,(206) 932-2556,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
174,-122.3824041,47.56000215,370,350372,0,350,Alki Masonic Temple,Alki Masonic Temple,4736 40TH AVE SW,98116,Seattle,(206) 938-3554,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
175,-122.4121974,47.57845547,371,350373,0,350,Alki Pho & Bar,Alki Pho & Bar,2808 ALKI AVE SW,98116,Seattle,(206) 453-4000,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
176,-122.4088103,47.57948973,372,350374,0,350,Alki Spud Fish & Chips,Alki Spud Fish & Chips,2666 ALKI AVE SW,98116,Seattle,(206) 938-0606,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
177,-122.3170427,47.54904772,374,350376,0,350,All City Coffee,All City Coffee,1205 S VALE ST,98108,Seattle,(206) 767-7146,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
178,-122.2971039,47.42239313,375,350377,0,350,All Star Grocery & Video,All Star Grocery,2825 S 200TH ST,98198,Seattle,,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
179,-122.3128643,47.65877691,378,350380,0,350,Allegro Espresso Bar,Allegro Espresso Bar,4214 UNIVERSITY WAY NE,98105,Seattle,(206) 633-3030,Seating 13-50,I,restaurant,27.0,34.25, , , , ," 
"
180,-122.2798362,47.49222416,379,350381,0,350,Allentown Superette,Allentown Superette,12404 42ND AVE S,98168,Seattle,(206) 763-8242,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
181,-122.3112546,47.59388251,380,350382,0,350,Alley Food And Beverage; Llc,Alley Food And Beverage; Llc,900 POPLAR PL S STE F,98144,Seattle,(303) 906-4338,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
182,-122.3134513,47.65770283,381,350383,0,350,Alley Korean Restaurant,Alley Korean Restaurant,4129 UNIVERSITY WAY NE,98105,Seattle,,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
183,-122.3370637,47.66162907,382,350384,0,350,Almanqal,Almanqal,1712 N 45TH ST,98103,Seattle,(832) 613-7298,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
184,-122.3274322,47.59749084,386,350388,0,350,Aloha Plates,Aloha Plates,600 5TH AVE S STE 511,98104,Seattle,(253) 282-0060,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
185,-122.3100219,47.66254529,388,350390,0,350,Alpha Chi Omega,Alpha Chi Omega,4545 17TH AVE NE,98105,Seattle,(206) 525-9104,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
186,-122.305068,47.663283,389,350391,0,350,Alpha Delta Phi Fraternity,Alpha Delta Phi Fraternity,2106 NE 47TH ST,98105,Seattle,(206) 948-6097,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
187,-122.3081271,47.6628702,390,350392,0,350,Alpha Delta Pi,Alpha Delta Pi,1805 NE 47TH ST,98105,Seattle,(206) 522-8137,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
188,-122.3051092,47.66166262,391,350393,0,350,Alpha Gamma Delta,Alpha Gamma Delta,4510 21ST AVE NE,98105,Seattle,(206) 527-2351,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
189,-122.3068753,47.66329457,392,350394,0,350,Alpha Phi,Alpha Phi,4710 19TH AVE NE,98105,Seattle,(916) 687-7700,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
190,-122.3068805,47.66280435,393,350395,0,350,Alpha Sigma Phi,Alpha Sigma Phi,4554 19TH AVE NE,98105,Seattle,,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
191,-122.3100929,47.6650686,394,350396,0,350,Alpha Xi Delta,Alpha Xi Delta,1616 NE 50TH ST,98105,Seattle,(206) 522-2968,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
192,-122.3345806,47.60050345,395,350397,0,350,Alstadt Llc,Alstadt Llc,209 1ST AVE S STE A,98104,Seattle,(206) 683-3056,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
193,-122.3211602,47.62489789,398,350400,0,350,Altura,Altura,617 BROADWAY AVE E,98102,Seattle,(206) 417-4628,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
194,-122.3219988,47.62093587,399,350401,0,350,Aluel Cellars,Aluel Cellars,801 E THOMAS ST STE A,98102,Seattle,(425) 420-7335,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
195,-122.3173331,47.70829412,402,350404,0,350,Am-Pm Mini Mart,Am-Pm Mini Mart,10822 ROOSEVELT WAY NE,98125,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
196,-122.3551452,47.73384178,403,350405,0,350,Am Pm Mini Mart,Am Pm Mini Mart,14424 GREENWOOD AVE N,98133,Seattle,(206) 361-8333,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
197,-122.3202183,47.64117244,409,350411,0,350,Amante Pizza,Amante Pizza,2357 10TH AVE E,98102,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
198,-122.3627007,47.55176911,413,350415,0,350,Amazing Food Co,Amazing Food Co,5600 DELRIDGE WAY SW,98106,Seattle,(206) 954-0913,Caterer,III,others,10.781842783248672,15.0, , , , ," 
"
199,-122.33872,47.56121,414,350416,0,350,Amazing Lunches,Amazing Lunches,4634 E MARGINAL WAY S E120,98134,Seattle,(206) 290-3124,Caterer,III,others,10.781842783248672,15.0, , , , ," 
"
200,-122.3170701,47.66679111,415,350417,0,350,Amazing Thai Cuisine,Amazing Thai Cuisine,5210 ROOSEVELT WAY NE #B,98105,Seattle,(206) 409-7654,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
201,-122.338127,47.619992,416,350418,0,350,Amazon-Cafe Moby,Amazon-Cafe Moby,202 WESTLAKE AVE N,98109,Seattle,(206) 266-0839,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
202,-122.3406828,47.61672881,417,350419,0,350,Amazon - Block 18; Level 17,Amazon,2205 7TH AVE,98121,Seattle,(808) 429-5007,Caterer,III,others,10.781842783248672,15.0, , , , ," 
"
203,-122.3406828,47.61672881,418,350420,0,350,Amazon - Block 18; Level 2; Station 1,Amazon,2205 7TH AVE,98121,Seattle,(808) 429-5007,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
204,-122.3406828,47.61672881,419,350421,0,350,Amazon - Block 18; Level 3; Station 2,Amazon,2205 7TH AVE,98121,Seattle,(808) 429-5007,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
205,-122.3384063,47.6153417,424,350426,0,350,Amazon Block 14 / L2 Bon Appetit -Olympia Coffee,Amazon Block 14 /L2- Doppler Market,2021 7TH AVE,98121,Seattle,,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
206,-122.3384063,47.6153417,425,350427,0,350,Amazon Block 14 /L2- Doppler Market,Amazon Block 14 /L2- Doppler Market,2021 7TH AVE,98121,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
207,-122.3385421,47.61541131,426,350428,0,350,Amazon Block 14 Level G,Amazon Block 14 Level G,2031 7TH AVE,98121,Seattle,(206) 445-4637,Caterer,III,others,10.781842783248672,15.0, , , , ," 
"
208,-122.3395172,47.61598921,427,350429,0,350,Amazon Block 19-Tower/L3- Trio,Amazon Block 19 Tower-Elm Coffee Shop,2121 7TH AVE,98121,Seattle,(704) 328-5090,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
209,-122.339237,47.61579252,428,350430,0,350,Amazon Block 19 - Spheres Level 2,Amazon Block 19,2101 7TH AVE,98121,Seattle,(734) 320-1846,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
210,-122.3395172,47.61598921,429,350431,0,350,Amazon Block 19 Tower,Amazon Block 19 Tower-Elm Coffee Shop,2121 7TH AVE,98121,Seattle,(704) 328-5090,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
211,-122.3395172,47.61598921,430,350432,0,350,Amazon Block 19 Tower-Day One Market & Sup,Amazon Block 19 Tower-Elm Coffee Shop,2121 7TH AVE,98121,Seattle,(704) 328-5090,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
212,-122.339237,47.61579252,431,350433,0,350,Amazon Block 19 Tower-Level G & Level 6-K2 Kitchen & 6Th Fl,Amazon Block 19,2101 7TH AVE,98121,Seattle,(734) 320-1846,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
213,-122.3395172,47.61598921,432,350434,0,350,Amazon Block 19 Tower - Level 2 - Elm Coffee Shop,Amazon Block 19 Tower-Elm Coffee Shop,2121 7TH AVE,98121,Seattle,(704) 328-5090,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
214,-122.33864,47.6163,433,350435,0,350,Amazon Block 20 - Level 3 Soups/Stews (Plan B),Amazon Block 20 - Level 3-Soups/Stews,2121 8TH AVE,98121,Seattle,(206) 266-0810,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
215,-122.33874,47.61629,434,350436,0,350,Amazon Block 20 - Level Cold & Dry Storage/Market (Plan A),Amazon Block 20,2121 8TH AVE,98121,Seattle,(206) 266-0810,Seating 0-12,I,restaurant,6.0,34.25, , , , ," 
"
216,-122.33859,47.61622,435,350437,0,350,Amazon Block 20 - Level P1 - Food Support Service,Amazon Block 20 - Level P1,2121 8TH AVE,98121,Seattle,(206) 266-0810,Seating 0-12,II,restaurant,6.0,34.25, , , , ," 
"
217,-122.34015,47.61697,436,350438,0,350,Amazon Block 21- Coffee Bar - Level 2,Amazon Block 21,2200 7TH AVE,98121,Seattle,(206) 266-0810,Seating 51-150,I,restaurant,101.0,34.25, , , , ," 
"
218,-122.34015,47.61697,437,350439,0,350,Amazon Block 21- Mary'S Place - Level 7,Amazon Block 21,2200 7TH AVE,98121,Seattle,(206) 266-0810,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
219,-122.34015,47.61697,438,350440,0,350,Amazon Block 21 - Common Servery - Level 3,Amazon Block 21,2200 7TH AVE,98121,Seattle,(206) 266-0810,Seating 151-250,III,restaurant,201.0,34.25, , , , ," 
"
220,-122.34015,47.61697,439,350441,0,350,Amazon Block 21 - Market- Level 2,Amazon Block 21,2200 7TH AVE,98121,Seattle,(206) 266-0810,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
221,-122.3359182,47.58090105,440,350442,0,350,Amazon Fresh- Uwa4,Amazon Fresh- Uwa4,2401 UTAH AVE S,98134,Seattle,(206) 740-8467,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
222,-122.3458212,47.7278337,441,350443,0,350,Amazon Fresh - Uwa2,Amazon Fresh - Uwa2,13537 AURORA AVE N,98133,Seattle,(206) 266-1000,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
223,-122.3244265,47.60991393,443,350445,0,350,Amazon Go,Amazon Go,1122 MADISON ST,98104,Seattle,(425) 301-9541,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
224,-122.3469927,47.72558082,444,350446,0,350,Amazon Retail- Deli/Bakery,Amazon Retail Llc,13201 AURORA AVE N STE B,98133,Seattle,(206) 413-4045,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
225,-122.3469927,47.72558082,445,350447,0,350,Amazon Retail- Meat / Seafood,Amazon Retail Llc,13201 AURORA AVE N STE B,98133,Seattle,(206) 413-4045,Meat/Sea Food,III,grocery,38.68339436083043,18.75, , , , ," 
"
226,-122.3016448,47.59881898,446,350448,0,350,Amazon Retail Llc,Amazon Retail Llc - Mab6,2309 S JACKSON ST,98144,Seattle,(206) 478-0844,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
227,-122.3351923,47.62120128,447,350449,0,350,Amazon Retail Llc-Ise6,Amazon Retail Llc-Ise6,300 BOREN AVE N,98109,Seattle,(206) 740-8467,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
228,-122.3399305,47.61625482,449,350451,0,350,Amazon Retail Llc - Ise1,Amazon Retail Llc - Ise1,2131 7TH AVE,98121,Seattle,(206) 765-3457,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
229,-122.33835,47.61117,450,350452,0,350,Amazon Retail Llc - M1,Amazon Retail Llc - M1,300 PINE ST,98101,Seattle,(206) 740-8467,Grocery Store-no seating,I,grocery,38.68339436083043,18.75, , , , ," 
"
230,-122.3392861,47.62360207,451,350453,0,350,Amazon Retail Llc - Nessie,Amazon Retail Llc - Nessie,500 9th AVE N,98109,Seattle,(206) 740-8467,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
231,-122.3222657,47.56953731,452,350454,0,350,Amazon Retail Llc Ise3,Amazon Retail Llc Ise3,3810 AIRPORT WAY S,98108,Seattle,,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
232,-122.3336017,47.616658,453,350455,0,350,Amazon Retail; Llc,Amazon Retail; Llc,1906 TERRY AVE,98101,Seattle,(206) 740-8467,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
233,-122.3313221,47.60651159,454,350456,0,350,Amazon Retail; Llc - Ise7,Amazon Retail; Llc - Ise7,920 5TH AVE,98104,Seattle,(912) 659-3473,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
234,-122.3151775,47.52681201,462,350464,0,350,Ambakity Cocina Mexicana,Ambakity Cocina Mexicana,8515 14TH AVE S,98108,Seattle,(253) 561-9742,Seating 51-150,III,restaurant,101.0,34.25, , , , ," 
"
235,-122.282935,47.539304,466,350468,0,350,Ambrosia,Ambrosia,6951 M L KING JR WAY S STE 110,98118,Seattle,(206) 604-2578,Seating 13-50,II,restaurant,27.0,34.25, , , , ," 
"
236,-122.3424883,47.70186844,469,350471,0,350,Amc Theatres Oaktree 6,Amc Theatres Oaktree 6,10006 AURORA AVE N,98133,Seattle,(913) 213-2000,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
237,-122.3180742,47.66174096,470,350472,0,350,Amc Theatres Seattle 10,Amc Theatres Seattle 10,4500 9TH AVE NE,98105,Seattle,(913) 213-2000,Seating 13-50,III,restaurant,27.0,34.25, , , , ," 
"
238,-122.3315931,47.59543814,473,350475,0,350,American Grill 2 E07 (126),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
239,-122.3315931,47.59543814,474,350476,0,350,American Grill 2C04 ( 118),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
240,-122.3315931,47.59543814,475,350477,0,350,American Grill 6D04  (321),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
241,-122.3315931,47.59543814,476,350478,0,350,American Grill 6F09  (337),Levy Restaurants @ Lumen Field,800 OCCIDENTAL AVE S,98134,Seattle,(206) 808-8302,Seating 0-12,III,restaurant,6.0,34.25, , , , ," 
"
